date,region,category,revenue,orders,is_anomaly,anomaly_type
2025-07-03,West,Home & Kitchen,11447.22,208,False,
2025-07-03,East,Apparel,12909.92,245,False,
2025-07-04,South,Sports,8920.84,169,False,
2025-07-04,South,Groceries,9851.86,198,False,
2025-07-04,East,Electronics,12484.0,253,False,
2025-07-04,South,Home & Kitchen,11479.38,184,False,
2025-07-04,East,Home & Kitchen,10430.15,208,False,
2025-07-04,East,Apparel,14788.24,280,False,
2025-07-04,North,Sports,15526.69,328,False,
2025-07-04,West,Groceries,14067.93,294,False,
2025-07-04,North,Apparel,19785.54,397,False,
2025-07-04,North,Electronics,14276.83,322,False,
2025-07-04,North,Home & Kitchen,21487.85,493,False,
2025-07-04,South,Electronics,11945.04,223,False,
2025-07-04,East,Groceries,12645.44,287,False,
2025-07-04,South,Apparel,11264.06,228,False,
2025-07-04,West,Home & Kitchen,15481.25,361,False,
2025-07-04,North,Groceries,14649.69,264,False,
2025-07-04,East,Sports,6803.8,125,False,
2025-07-04,West,Electronics,12193.27,205,False,
2025-07-04,West,Sports,13285.76,240,False,
2025-07-04,West,Apparel,14554.63,247,False,
2025-07-05,North,Electronics,17020.41,315,False,
2025-07-05,West,Sports,13776.18,239,False,
2025-07-05,East,Groceries,14035.1,268,False,
2025-07-05,West,Home & Kitchen,13218.42,303,False,
2025-07-05,South,Apparel,11524.86,243,False,
2025-07-05,South,Groceries,10735.9,211,False,
2025-07-05,East,Electronics,13881.56,295,False,
2025-07-05,East,Apparel,14751.34,318,False,
2025-07-05,East,Home & Kitchen,11323.14,217,False,
2025-07-05,South,Sports,7675.36,163,False,
2025-07-05,South,Home & Kitchen,10834.9,208,False,
2025-07-05,North,Groceries,18864.64,333,False,
2025-07-05,North,Apparel,20961.16,353,False,
2025-07-05,North,Sports,21101.47,413,False,
2025-07-05,South,Electronics,13371.07,324,False,
2025-07-05,West,Groceries,18781.78,414,False,
2025-07-05,West,Apparel,20664.69,603,False,
2025-07-05,East,Sports,8271.91,137,False,
2025-07-05,West,Electronics,15259.9,340,False,
2025-07-05,North,Home & Kitchen,21361.18,382,False,
2025-07-06,West,Groceries,21417.2,360,False,
2025-07-06,East,Electronics,10669.24,295,False,
2025-07-06,West,Apparel,20981.78,420,False,
2025-07-06,North,Apparel,21801.12,378,False,
2025-07-06,East,Groceries,12881.33,277,False,
2025-07-06,East,Sports,8209.11,170,False,
2025-07-06,North,Groceries,17539.04,301,False,
2025-07-06,South,Groceries,12690.11,288,False,
2025-07-06,North,Sports,15989.6,278,False,
2025-07-06,West,Sports,16307.3,312,False,
2025-07-06,South,Sports,8539.06,113,False,
2025-07-06,South,Home & Kitchen,11465.63,235,False,
2025-07-06,West,Home & Kitchen,13067.05,292,False,
2025-07-06,East,Apparel,14796.2,292,False,
2025-07-06,North,Home & Kitchen,22117.7,340,False,
2025-07-06,South,Apparel,13010.37,312,False,
2025-07-06,North,Electronics,16555.06,287,False,
2025-07-06,South,Electronics,14201.11,293,False,
2025-07-06,East,Home & Kitchen,12941.44,221,False,
2025-07-06,West,Electronics,15892.51,374,False,
2025-07-07,West,Sports,12971.14,314,False,
2025-07-07,South,Home & Kitchen,10995.2,188,False,
2025-07-07,North,Groceries,16191.86,280,False,
2025-07-07,North,Apparel,19178.93,430,False,
2025-07-07,East,Sports,7901.02,199,False,
2025-07-07,East,Electronics,10224.6,192,False,
2025-07-07,West,Apparel,18028.41,354,False,
2025-07-07,North,Home & Kitchen,17681.69,346,False,
2025-07-07,North,Sports,16935.61,364,False,
2025-07-07,East,Apparel,14237.18,256,False,
2025-07-07,West,Home & Kitchen,12895.21,286,False,
2025-07-07,East,Groceries,14291.31,229,False,
2025-07-07,West,Electronics,13815.61,293,False,
2025-07-07,South,Sports,7768.29,129,False,
2025-07-07,South,Electronics,10694.22,287,False,
2025-07-07,North,Electronics,13723.6,237,False,
2025-07-07,South,Groceries,8696.62,144,False,
2025-07-07,West,Groceries,17128.36,475,False,
2025-07-07,East,Home & Kitchen,8036.72,142,False,
2025-07-07,South,Apparel,11028.99,214,False,
2025-07-08,South,Groceries,9021.24,198,False,
2025-07-08,West,Groceries,14200.14,284,False,
2025-07-08,East,Electronics,10712.05,185,False,
2025-07-08,South,Electronics,12322.41,241,False,
2025-07-08,West,Sports,12252.05,234,False,
2025-07-08,East,Sports,8296.93,127,False,
2025-07-08,North,Home & Kitchen,18794.77,343,False,
2025-07-08,North,Electronics,12674.83,240,False,
2025-07-08,North,Apparel,18068.3,343,False,
2025-07-08,North,Sports,17748.46,324,False,
2025-07-08,West,Electronics,10798.31,214,False,
2025-07-08,West,Apparel,15937.36,395,False,
2025-07-08,East,Apparel,14932.72,387,False,
2025-07-08,South,Apparel,9740.26,256,False,
2025-07-08,South,Sports,8473.31,162,False,
2025-07-08,East,Home & Kitchen,9128.91,142,False,
2025-07-08,West,Home & Kitchen,13705.05,331,False,
2025-07-08,South,Home & Kitchen,10454.34,255,False,
2025-07-08,East,Groceries,13694.91,262,False,
2025-07-08,North,Groceries,14792.19,312,False,
2025-07-09,East,Groceries,13217.54,234,False,
2025-07-09,East,Electronics,13269.47,291,False,
2025-07-09,North,Electronics,13081.85,281,False,
2025-07-09,West,Sports,12740.29,195,False,
2025-07-09,North,Home & Kitchen,18051.04,405,False,
2025-07-09,West,Home & Kitchen,12990.48,292,False,
2025-07-09,North,Sports,16581.16,305,False,
2025-07-09,South,Apparel,10282.36,146,False,
2025-07-09,East,Apparel,13589.51,337,False,
2025-07-09,West,Groceries,17562.48,364,False,
2025-07-09,West,Apparel,15846.73,281,False,
2025-07-09,South,Groceries,9771.16,172,False,
2025-07-09,West,Electronics,12285.55,184,False,
2025-07-09,South,Sports,7331.25,126,False,
2025-07-09,East,Home & Kitchen,9614.0,182,False,
2025-07-09,North,Groceries,16082.03,309,False,
2025-07-09,South,Electronics,12079.59,275,False,
2025-07-09,North,Apparel,17237.76,333,False,
2025-07-09,East,Sports,7940.64,141,False,
2025-07-09,South,Home & Kitchen,10791.72,266,False,
2025-07-10,South,Sports,7072.57,161,False,
2025-07-10,East,Apparel,13674.55,334,False,
2025-07-10,South,Home & Kitchen,11062.86,203,False,
2025-07-10,North,Electronics,14147.86,354,False,
2025-07-10,North,Groceries,13705.03,290,False,
2025-07-10,South,Apparel,11009.18,194,False,
2025-07-10,West,Groceries,15332.55,300,False,
2025-07-10,East,Groceries,13440.47,261,False,
2025-07-10,South,Groceries,9679.43,161,False,
2025-07-10,West,Home & Kitchen,12312.59,233,False,
2025-07-10,West,Electronics,12764.53,228,False,
2025-07-10,East,Home & Kitchen,9533.05,174,False,
2025-07-10,North,Sports,17193.53,368,False,
2025-07-10,West,Apparel,13940.36,222,False,
2025-07-10,East,Electronics,10475.14,221,False,
2025-07-10,South,Electronics,9238.18,148,False,
2025-07-10,North,Home & Kitchen,21711.66,560,False,
2025-07-10,West,Sports,12295.1,259,False,
2025-07-10,North,Apparel,19043.77,347,False,
2025-07-10,East,Sports,7189.53,104,False,
2025-07-11,East,Sports,7010.42,178,False,
2025-07-11,North,Home & Kitchen,18245.5,447,False,
2025-07-11,North,Groceries,14853.88,384,False,
2025-07-11,East,Home & Kitchen,10750.1,180,False,
2025-07-11,South,Apparel,11351.62,208,False,
2025-07-11,North,Sports,16861.41,382,False,
2025-07-11,East,Electronics,10818.99,233,False,
2025-07-11,West,Apparel,14935.86,301,False,
2025-07-11,East,Apparel,14062.42,198,False,
2025-07-11,East,Groceries,10880.95,197,False,
2025-07-11,South,Electronics,10762.23,245,False,
2025-07-11,West,Electronics,13318.14,278,False,
2025-07-11,South,Groceries,9169.68,216,False,
2025-07-11,North,Electronics,14931.09,344,False,
2025-07-11,West,Groceries,15362.39,342,False,
2025-07-11,West,Home & Kitchen,10719.45,198,False,
2025-07-11,South,Sports,7763.99,149,False,
2025-07-11,South,Home & Kitchen,12096.98,265,False,
2025-07-11,West,Sports,12732.99,221,False,
2025-07-11,North,Apparel,15978.89,235,False,
2025-07-12,South,Home & Kitchen,12397.54,298,False,
2025-07-12,North,Electronics,16931.46,313,False,
2025-07-12,South,Electronics,12137.92,266,False,
2025-07-12,West,Electronics,14430.86,296,False,
2025-07-12,West,Apparel,19636.52,373,False,
2025-07-12,South,Groceries,10271.81,256,False,
2025-07-12,East,Groceries,13263.34,333,False,
2025-07-12,West,Sports,13609.79,247,False,
2025-07-12,West,Groceries,18078.56,276,False,
2025-07-12,North,Groceries,17727.93,309,False,
2025-07-12,East,Sports,8989.71,157,False,
2025-07-12,East,Apparel,17163.89,326,False,
2025-07-12,East,Home & Kitchen,9969.82,208,False,
2025-07-12,East,Electronics,12140.44,310,False,
2025-07-12,South,Sports,9310.82,150,False,
2025-07-12,North,Home & Kitchen,24575.84,536,False,
2025-07-12,South,Apparel,11720.13,247,False,
2025-07-12,West,Home & Kitchen,13431.3,302,False,
2025-07-12,North,Sports,19675.64,424,False,
2025-07-12,North,Apparel,22284.47,473,False,
2025-07-13,West,Sports,14959.71,250,False,
2025-07-13,South,Electronics,14031.3,215,False,
2025-07-13,South,Sports,8585.63,183,False,
2025-07-13,South,Groceries,9811.62,185,False,
2025-07-13,East,Sports,8149.55,172,False,
2025-07-13,West,Groceries,21780.66,444,False,
2025-07-13,East,Groceries,13686.59,282,False,
2025-07-13,South,Home & Kitchen,12756.83,343,False,
2025-07-13,West,Electronics,16110.78,290,False,
2025-07-13,North,Sports,20527.46,371,False,
2025-07-13,North,Electronics,16139.61,322,False,
2025-07-13,North,Groceries,16903.46,287,False,
2025-07-13,West,Apparel,18341.28,371,False,
2025-07-13,East,Home & Kitchen,11804.96,224,False,
2025-07-13,East,Apparel,13778.22,298,False,
2025-07-13,East,Electronics,13128.27,181,False,
2025-07-13,North,Home & Kitchen,22199.68,345,False,
2025-07-13,West,Home & Kitchen,15747.79,263,False,
2025-07-13,North,Apparel,19179.73,428,False,
2025-07-13,South,Apparel,10623.89,215,False,
2025-07-14,West,Electronics,11427.4,181,False,
2025-07-14,West,Sports,14323.95,285,False,
2025-07-14,East,Groceries,12466.99,275,False,
2025-07-14,West,Apparel,14076.03,300,False,
2025-07-14,North,Groceries,14984.52,436,False,
2025-07-14,North,Home & Kitchen,20187.88,417,False,
2025-07-14,South,Apparel,10188.54,248,False,
2025-07-14,South,Sports,8025.38,169,False,
2025-07-14,East,Home & Kitchen,10051.48,193,False,
2025-07-14,North,Sports,14853.16,372,False,
2025-07-14,North,Electronics,14332.6,272,False,
2025-07-14,West,Groceries,14074.5,254,False,
2025-07-14,East,Sports,7318.92,125,False,
2025-07-14,East,Electronics,10387.84,147,False,
2025-07-14,South,Electronics,13159.62,310,False,
2025-07-14,South,Groceries,9916.38,241,False,
2025-07-14,South,Home & Kitchen,10084.93,159,False,
2025-07-14,North,Apparel,20040.45,489,False,
2025-07-14,East,Apparel,12394.89,233,False,
2025-07-14,West,Home & Kitchen,13219.27,295,False,
2025-07-15,North,Home & Kitchen,19762.91,334,False,
2025-07-15,East,Electronics,10408.08,192,False,
2025-07-15,West,Home & Kitchen,12463.13,256,False,
2025-07-15,West,Apparel,16950.87,275,False,
2025-07-15,East,Apparel,15318.51,314,False,
2025-07-15,North,Sports,17190.61,318,False,
2025-07-15,West,Electronics,11803.98,233,False,
2025-07-15,West,Groceries,15805.57,424,False,
2025-07-15,South,Electronics,12006.69,187,False,
2025-07-15,East,Sports,8642.71,184,False,
2025-07-15,South,Home & Kitchen,9748.03,201,False,
2025-07-15,East,Groceries,12486.37,225,False,
2025-07-15,South,Sports,7003.43,147,False,
2025-07-15,South,Groceries,9953.89,197,False,
2025-07-15,West,Sports,11735.56,199,False,
2025-07-15,North,Apparel,18308.58,372,False,
2025-07-15,South,Apparel,10633.33,200,False,
2025-07-15,East,Home & Kitchen,11595.37,264,False,
2025-07-15,North,Groceries,15202.02,321,False,
2025-07-15,North,Electronics,15535.37,291,False,
2025-07-16,West,Groceries,12522.18,210,False,
2025-07-16,South,Sports,9089.78,166,False,
2025-07-16,East,Home & Kitchen,9213.01,153,False,
2025-07-16,North,Sports,17682.95,405,False,
2025-07-16,East,Apparel,12786.46,280,False,
2025-07-16,North,Electronics,11407.57,186,False,
2025-07-16,West,Sports,13073.46,244,False,
2025-07-16,West,Electronics,13891.71,236,False,
2025-07-16,East,Electronics,12963.83,278,False,
2025-07-16,West,Home & Kitchen,12062.05,277,False,
2025-07-16,South,Home & Kitchen,9183.75,148,False,
2025-07-16,South,Groceries,8620.14,184,False,
2025-07-16,North,Apparel,18183.84,309,False,
2025-07-16,South,Electronics,12030.64,193,False,
2025-07-16,South,Apparel,9539.69,243,False,
2025-07-16,East,Sports,7661.25,159,False,
2025-07-16,West,Apparel,15038.84,346,False,
2025-07-16,North,Groceries,18416.17,404,False,
2025-07-16,North,Home & Kitchen,20595.47,483,False,
2025-07-16,East,Groceries,13503.89,296,False,
2025-07-17,East,Groceries,13345.31,240,False,
2025-07-17,North,Sports,17493.99,358,False,
2025-07-17,West,Electronics,12602.58,257,False,
2025-07-17,East,Sports,7112.33,144,False,
2025-07-17,North,Groceries,15827.77,312,False,
2025-07-17,East,Electronics,11888.56,270,False,
2025-07-17,West,Home & Kitchen,11788.2,204,False,
2025-07-17,West,Groceries,16232.31,315,False,
2025-07-17,South,Home & Kitchen,11725.91,237,False,
2025-07-17,South,Electronics,12665.4,247,False,
2025-07-17,South,Groceries,10244.74,251,False,
2025-07-17,East,Home & Kitchen,10203.79,239,False,
2025-07-17,South,Sports,7440.4,125,False,
2025-07-17,West,Sports,12418.38,322,False,
2025-07-17,North,Apparel,18983.46,287,False,
2025-07-17,North,Electronics,12926.43,366,False,
2025-07-17,South,Apparel,10512.32,183,False,
2025-07-17,East,Apparel,13301.52,304,False,
2025-07-17,North,Home & Kitchen,20971.42,297,False,
2025-07-17,West,Apparel,14747.1,310,False,
2025-07-18,West,Home & Kitchen,14022.43,245,False,
2025-07-18,North,Electronics,12814.59,256,False,
2025-07-18,West,Apparel,14783.52,287,False,
2025-07-18,North,Apparel,19782.64,345,False,
2025-07-18,North,Sports,17127.36,352,False,
2025-07-18,South,Sports,7970.45,209,False,
2025-07-18,South,Groceries,9237.14,155,False,
2025-07-18,South,Home & Kitchen,10706.75,225,False,
2025-07-18,East,Groceries,12235.03,291,False,
2025-07-18,East,Apparel,12748.1,275,False,
2025-07-18,East,Home & Kitchen,9767.41,170,False,
2025-07-18,South,Apparel,10524.42,170,False,
2025-07-18,North,Groceries,14699.16,207,False,
2025-07-18,East,Electronics,11685.39,270,False,
2025-07-18,South,Electronics,13018.74,225,False,
2025-07-18,West,Groceries,17711.94,451,False,
2025-07-18,West,Sports,12233.76,170,False,
2025-07-18,East,Sports,8845.19,163,False,
2025-07-18,West,Electronics,12826.95,211,False,
2025-07-18,North,Home & Kitchen,18776.45,360,False,
2025-07-19,North,Home & Kitchen,21313.79,457,False,
2025-07-19,North,Apparel,20619.68,416,False,
2025-07-19,South,Apparel,10579.24,184,False,
2025-07-19,West,Sports,14315.35,304,False,
2025-07-19,East,Groceries,15975.44,347,False,
2025-07-19,South,Home & Kitchen,12245.12,245,False,
2025-07-19,South,Electronics,15836.73,346,False,
2025-07-19,East,Apparel,15266.62,330,False,
2025-07-19,South,Sports,8910.23,162,False,
2025-07-19,East,Sports,8230.16,178,False,
2025-07-19,West,Electronics,13184.35,183,False,
2025-07-19,West,Groceries,17865.04,412,False,
2025-07-19,East,Home & Kitchen,12606.07,219,False,
2025-07-19,East,Electronics,14108.12,279,False,
2025-07-19,North,Electronics,18373.93,315,False,
2025-07-19,North,Sports,17836.49,391,False,
2025-07-19,West,Home & Kitchen,13993.94,361,False,
2025-07-19,West,Apparel,16577.49,426,False,
2025-07-19,North,Groceries,15797.87,263,False,
2025-07-19,South,Groceries,10606.8,228,False,
2025-07-20,West,Home & Kitchen,13451.1,331,False,
2025-07-20,South,Electronics,13688.72,262,False,
2025-07-20,West,Electronics,14355.07,301,False,
2025-07-20,South,Home & Kitchen,11265.75,207,False,
2025-07-20,East,Electronics,12322.84,198,False,
2025-07-20,East,Groceries,14805.74,356,False,
2025-07-20,North,Apparel,20195.62,378,False,
2025-07-20,East,Apparel,13440.47,239,False,
2025-07-20,East,Sports,8871.07,162,False,
2025-07-20,East,Home & Kitchen,12859.55,268,False,
2025-07-20,North,Electronics,18656.82,324,False,
2025-07-20,West,Groceries,21378.51,410,False,
2025-07-20,North,Sports,18910.4,318,False,
2025-07-20,South,Groceries,10900.3,204,False,
2025-07-20,North,Groceries,17955.6,325,False,
2025-07-20,South,Sports,9446.84,174,False,
2025-07-20,North,Home & Kitchen,24069.35,535,False,
2025-07-20,South,Apparel,10358.84,193,False,
2025-07-20,West,Sports,16481.02,457,False,
2025-07-20,West,Apparel,16397.7,396,False,
2025-07-21,South,Apparel,10807.39,196,False,
2025-07-21,West,Groceries,19844.29,297,False,
2025-07-21,West,Sports,12045.45,249,False,
2025-07-21,South,Home & Kitchen,9720.38,225,False,
2025-07-21,East,Sports,6972.72,196,False,
2025-07-21,South,Groceries,9863.0,205,False,
2025-07-21,East,Electronics,10431.42,249,False,
2025-07-21,East,Home & Kitchen,10820.3,181,False,
2025-07-21,North,Electronics,12295.07,288,False,
2025-07-21,North,Sports,19347.94,424,False,
2025-07-21,North,Home & Kitchen,20548.92,382,False,
2025-07-21,North,Groceries,13708.94,274,False,
2025-07-21,West,Apparel,15958.26,284,False,
2025-07-21,West,Electronics,12886.87,314,False,
2025-07-21,East,Groceries,14161.21,249,False,
2025-07-21,South,Electronics,12734.55,311,False,
2025-07-21,North,Apparel,19300.37,345,False,
2025-07-21,South,Sports,8118.75,166,False,
2025-07-21,West,Home & Kitchen,12055.58,275,False,
2025-07-21,East,Apparel,12930.92,312,False,
2025-07-22,North,Home & Kitchen,18980.15,422,False,
2025-07-22,South,Electronics,14293.28,273,False,
2025-07-22,South,Home & Kitchen,11111.17,183,False,
2025-07-22,South,Groceries,10050.47,216,False,
2025-07-22,South,Apparel,9743.4,175,False,
2025-07-22,West,Sports,13324.32,271,False,
2025-07-22,North,Sports,16781.76,407,False,
2025-07-22,East,Home & Kitchen,9241.76,151,False,
2025-07-22,South,Sports,6893.54,119,False,
2025-07-22,East,Groceries,14708.3,272,False,
2025-07-22,North,Groceries,13826.25,273,False,
2025-07-22,East,Electronics,11911.9,249,False,
2025-07-22,West,Apparel,16562.54,281,False,
2025-07-22,West,Groceries,16511.45,298,False,
2025-07-22,North,Electronics,13583.81,232,False,
2025-07-22,East,Apparel,13495.42,310,False,
2025-07-22,North,Apparel,18161.3,291,False,
2025-07-22,West,Electronics,12936.78,318,False,
2025-07-22,West,Home & Kitchen,12298.58,260,False,
2025-07-22,East,Sports,8006.7,142,False,
2025-07-23,North,Apparel,16066.13,265,False,
2025-07-23,West,Home & Kitchen,10744.73,191,False,
2025-07-23,East,Sports,7765.81,158,False,
2025-07-23,South,Electronics,10901.53,190,False,
2025-07-23,East,Groceries,10357.2,228,False,
2025-07-23,North,Groceries,15539.97,336,False,
2025-07-23,West,Apparel,15080.04,307,False,
2025-07-23,West,Sports,13439.67,228,False,
2025-07-23,North,Home & Kitchen,18932.52,349,False,
2025-07-23,East,Apparel,13663.99,281,False,
2025-07-23,West,Electronics,11345.11,274,False,
2025-07-23,West,Groceries,18434.18,473,False,
2025-07-23,North,Sports,15707.2,256,False,
2025-07-23,North,Electronics,12167.44,237,False,
2025-07-23,East,Home & Kitchen,9065.96,251,False,
2025-07-23,East,Electronics,11615.17,213,False,
2025-07-23,South,Sports,6977.17,123,False,
2025-07-23,South,Home & Kitchen,9897.2,230,False,
2025-07-23,South,Groceries,9803.16,196,False,
2025-07-23,South,Apparel,10511.83,210,False,
2025-07-24,South,Electronics,13079.02,284,False,
2025-07-24,East,Sports,7666.95,132,False,
2025-07-24,West,Electronics,13744.55,261,False,
2025-07-24,East,Electronics,12402.55,222,False,
2025-07-24,South,Home & Kitchen,10314.42,199,False,
2025-07-24,South,Apparel,10101.78,178,False,
2025-07-24,South,Sports,8718.67,224,False,
2025-07-24,North,Apparel,16549.87,311,False,
2025-07-24,North,Home & Kitchen,22039.46,523,False,
2025-07-24,East,Groceries,12935.16,310,False,
2025-07-24,South,Groceries,9575.63,204,False,
2025-07-24,West,Home & Kitchen,15064.35,239,False,
2025-07-24,North,Sports,18344.73,371,False,
2025-07-24,West,Sports,12308.86,226,False,
2025-07-24,East,Home & Kitchen,11587.06,268,False,
2025-07-24,West,Apparel,15898.32,306,False,
2025-07-24,East,Apparel,13820.04,310,False,
2025-07-24,North,Groceries,13920.15,268,False,
2025-07-24,North,Electronics,15634.67,286,False,
2025-07-24,West,Groceries,15998.63,280,False,
2025-07-25,East,Sports,7277.87,161,False,
2025-07-25,West,Home & Kitchen,15282.05,275,False,
2025-07-25,East,Apparel,14459.95,391,False,
2025-07-25,East,Home & Kitchen,10417.45,171,False,
2025-07-25,West,Electronics,12665.86,246,False,
2025-07-25,South,Electronics,12072.88,207,False,
2025-07-25,North,Home & Kitchen,21359.85,522,False,
2025-07-25,South,Sports,8086.25,151,False,
2025-07-25,North,Electronics,14809.61,274,False,
2025-07-25,South,Home & Kitchen,10104.38,262,False,
2025-07-25,North,Sports,13977.74,233,False,
2025-07-25,West,Apparel,16284.75,322,False,
2025-07-25,North,Groceries,13620.75,261,False,
2025-07-25,East,Groceries,13085.23,206,False,
2025-07-25,West,Sports,12329.21,241,False,
2025-07-25,North,Apparel,21890.98,500,False,
2025-07-25,South,Apparel,9934.91,180,False,
2025-07-25,East,Electronics,12928.44,273,False,
2025-07-25,West,Groceries,14349.37,273,False,
2025-07-25,South,Groceries,8087.05,114,False,
2025-07-26,South,Apparel,10643.96,207,False,
2025-07-26,West,Home & Kitchen,11752.18,214,False,
2025-07-26,South,Home & Kitchen,12191.15,232,False,
2025-07-26,East,Apparel,15796.07,258,False,
2025-07-26,North,Home & Kitchen,22664.39,448,False,
2025-07-26,North,Groceries,15888.79,322,False,
2025-07-26,West,Groceries,18331.11,487,False,
2025-07-26,North,Apparel,19256.18,360,False,
2025-07-26,East,Groceries,16206.2,276,False,
2025-07-26,West,Apparel,20641.56,351,False,
2025-07-26,North,Sports,18348.05,389,False,
2025-07-26,East,Electronics,13706.28,237,False,
2025-07-26,West,Electronics,17236.89,334,False,
2025-07-26,South,Electronics,12721.53,210,False,
2025-07-26,East,Home & Kitchen,13126.61,289,False,
2025-07-26,West,Sports,13523.77,301,False,
2025-07-26,South,Groceries,10208.46,297,False,
2025-07-26,East,Sports,8962.92,210,False,
2025-07-26,South,Sports,9614.64,191,False,
2025-07-26,North,Electronics,14130.02,309,False,
2025-07-27,North,Groceries,17880.14,404,False,
2025-07-27,West,Home & Kitchen,15330.11,296,False,
2025-07-27,West,Groceries,20509.65,385,False,
2025-07-27,West,Sports,12216.59,233,False,
2025-07-27,South,Sports,7891.06,127,False,
2025-07-27,South,Groceries,13063.25,276,False,
2025-07-27,East,Home & Kitchen,12120.02,278,False,
2025-07-27,South,Electronics,14801.51,308,False,
2025-07-27,North,Electronics,16648.01,320,False,
2025-07-27,West,Electronics,14724.68,260,False,
2025-07-27,East,Sports,8734.68,175,False,
2025-07-27,West,Apparel,16316.35,326,False,
2025-07-27,East,Electronics,13600.8,402,False,
2025-07-27,East,Apparel,17835.23,435,False,
2025-07-27,North,Apparel,17237.09,405,False,
2025-07-27,South,Apparel,12841.33,256,False,
2025-07-27,North,Sports,18628.86,390,False,
2025-07-27,East,Groceries,13697.31,256,False,
2025-07-27,North,Home & Kitchen,21841.29,465,False,
2025-07-27,South,Home & Kitchen,12132.13,239,False,
2025-07-28,West,Home & Kitchen,12451.77,273,False,
2025-07-28,North,Apparel,17755.14,370,False,
2025-07-28,West,Apparel,16021.51,344,False,
2025-07-28,North,Home & Kitchen,18471.46,385,False,
2025-07-28,East,Groceries,11632.32,227,False,
2025-07-28,North,Electronics,13298.74,260,False,
2025-07-28,North,Sports,16313.09,268,False,
2025-07-28,South,Groceries,8527.44,177,False,
2025-07-28,East,Electronics,12209.76,222,False,
2025-07-28,West,Sports,11416.8,247,False,
2025-07-28,South,Apparel,11755.16,274,False,
2025-07-28,West,Electronics,13112.17,338,False,
2025-07-28,South,Sports,6428.43,129,False,
2025-07-28,North,Groceries,15588.83,327,False,
2025-07-28,East,Home & Kitchen,11835.29,195,False,
2025-07-28,West,Groceries,16363.47,274,False,
2025-07-28,East,Apparel,12923.26,301,False,
2025-07-28,South,Home & Kitchen,10893.26,255,False,
2025-07-28,South,Electronics,12016.68,248,False,
2025-07-28,East,Sports,8220.73,167,False,
2025-07-29,North,Apparel,18190.75,249,False,
2025-07-29,East,Sports,6949.71,99,False,
2025-07-29,South,Home & Kitchen,9691.2,217,False,
2025-07-29,East,Home & Kitchen,9538.99,178,False,
2025-07-29,North,Electronics,14498.02,371,False,
2025-07-29,South,Groceries,9370.23,176,False,
2025-07-29,West,Apparel,16232.89,338,False,
2025-07-29,West,Electronics,13330.55,265,False,
2025-07-29,East,Groceries,12673.48,253,False,
2025-07-29,North,Sports,17332.27,269,False,
2025-07-29,South,Apparel,10782.13,251,False,
2025-07-29,South,Electronics,11398.58,294,False,
2025-07-29,East,Electronics,11773.98,216,False,
2025-07-29,West,Home & Kitchen,12526.63,243,False,
2025-07-29,North,Groceries,15271.06,293,False,
2025-07-29,West,Groceries,17355.71,317,False,
2025-07-29,North,Home & Kitchen,20786.08,419,False,
2025-07-29,West,Sports,12706.51,226,False,
2025-07-29,East,Apparel,12115.07,209,False,
2025-07-29,South,Sports,7508.94,189,False,
2025-07-30,East,Apparel,13086.47,247,False,
2025-07-30,North,Groceries,14891.32,267,False,
2025-07-30,South,Groceries,10727.68,255,False,
2025-07-30,North,Sports,18217.95,290,False,
2025-07-30,North,Home & Kitchen,20634.92,477,False,
2025-07-30,West,Apparel,12181.77,206,False,
2025-07-30,North,Apparel,19387.25,406,False,
2025-07-30,South,Home & Kitchen,11965.73,283,False,
2025-07-30,East,Sports,8320.62,164,False,
2025-07-30,West,Electronics,14602.22,364,False,
2025-07-30,South,Electronics,13868.88,342,False,
2025-07-30,South,Apparel,11433.18,233,False,
2025-07-30,North,Electronics,13728.42,351,False,
2025-07-30,West,Groceries,18171.28,370,False,
2025-07-30,East,Electronics,11670.15,292,False,
2025-07-30,South,Sports,7209.98,119,False,
2025-07-30,West,Sports,13718.45,382,False,
2025-07-30,East,Groceries,13735.53,263,False,
2025-07-30,East,Home & Kitchen,11091.42,165,False,
2025-07-30,West,Home & Kitchen,11756.93,235,False,
2025-07-31,East,Electronics,10687.72,200,False,
2025-07-31,East,Groceries,13284.22,277,False,
2025-07-31,North,Electronics,13531.28,315,False,
2025-07-31,North,Sports,16052.41,320,False,
2025-07-31,South,Electronics,12969.56,266,False,
2025-07-31,West,Electronics,13031.95,205,False,
2025-07-31,North,Home & Kitchen,21271.11,397,False,
2025-07-31,South,Groceries,9329.32,223,False,
2025-07-31,North,Apparel,18637.51,302,False,
2025-07-31,South,Sports,7991.31,151,False,
2025-07-31,East,Home & Kitchen,10496.61,218,False,
2025-07-31,South,Apparel,11139.48,238,False,
2025-07-31,West,Sports,12685.03,293,False,
2025-07-31,West,Home & Kitchen,12605.79,203,False,
2025-07-31,North,Groceries,13496.89,254,False,
2025-07-31,West,Apparel,14780.03,265,False,
2025-07-31,West,Groceries,17671.73,313,False,
2025-07-31,East,Apparel,16389.04,312,False,
2025-07-31,East,Sports,6994.27,176,False,
2025-07-31,South,Home & Kitchen,10902.83,233,False,
2025-08-01,North,Electronics,13774.98,230,False,
2025-08-01,South,Electronics,11205.96,272,False,
2025-08-01,East,Electronics,12691.14,231,False,
2025-08-01,South,Sports,8585.26,172,False,
2025-08-01,North,Groceries,15989.5,279,False,
2025-08-01,South,Groceries,9142.58,169,False,
